2017-11-14 14:20:00,买入价,92.145
2017-11-15 11:10:00,做空价,92.33
2017-11-15 11:10:00,卖出价,92.33,买入价,92.145
2017-11-15 11:10:00,平仓,0.18500000000000227
2017-11-15 13:15:00,1.0,平空,92.5,0.015000000000000568
2017-11-15 13:15:00,买入价,92.5
2017-11-17 09:25:00,做空价,92.61
2017-11-17 09:25:00,卖出价,92.61,买入价,92.5
2017-11-17 09:25:00,平仓,0.125
2017-11-17 10:20:00,1.0,平空,92.735,0.0
2017-11-17 10:20:00,买入价,92.735
2017-11-17 14:10:00,做空价,92.705
2017-11-17 14:10:00,卖出价,92.705,买入价,92.735
2017-11-17 14:10:00,平仓,-0.030000000000001137
2017-11-20 09:30:00,1.0,平空,92.825,-0.15000000000000568
2017-11-20 09:30:00,买入价,92.825
2017-11-20 10:20:00,做空价,92.59
2017-11-20 10:20:00,卖出价,92.59,买入价,92.825
2017-11-20 10:20:00,平仓,-0.3850000000000051
2017-11-21 10:45:00,1.0,平空,92.505,-0.29999999999999716
2017-11-21 10:45:00,买入价,92.505
2017-11-21 14:00:00,做空价,92.31
2017-11-21 14:00:00,卖出价,92.31,买入价,92.505
2017-11-21 14:00:00,平仓,-0.49499999999999034
2017-11-21 14:45:00,1.0,平空,92.495,-0.6799999999999926
2017-11-21 14:45:00,买入价,92.495
2017-11-22 09:25:00,做空价,92.185
2017-11-22 09:25:00,卖出价,92.185,买入价,92.495
2017-11-22 09:25:00,平仓,-0.9899999999999949
2017-11-23 09:50:00,1.0,平空,92.27,-1.0749999999999886
2017-11-23 09:50:00,买入价,92.27
2017-11-23 14:25:00,做空价,92.195
2017-11-23 14:25:00,卖出价,92.195,买入价,92.27
2017-11-23 14:25:00,平仓,-1.1499999999999917
2017-11-24 10:00:00,1.0,平空,92.285,-1.239999999999995
2017-11-24 10:00:00,买入价,92.285
2017-11-27 11:10:00,做空价,92.455
2017-11-27 11:10:00,卖出价,92.455,买入价,92.285
2017-11-27 11:10:00,平仓,-1.0699999999999934
2017-11-28 09:55:00,1.0,平空,92.53,-1.1449999999999965
2017-11-28 09:55:00,买入价,92.53
2017-11-28 13:20:00,做空价,92.32
2017-11-28 13:20:00,卖出价,92.32,买入价,92.53
2017-11-28 13:20:00,平仓,-1.3550000000000044
2017-11-29 11:05:00,1.0,平空,92.34,-1.3750000000000147
2017-11-29 11:05:00,买入价,92.34
2017-11-30 10:50:00,做空价,92.725
2017-11-30 10:50:00,卖出价,92.725,买入价,92.34
2017-11-30 10:50:00,平仓,-0.9900000000000236
2017-11-30 13:35:00,1.0,平空,92.865,-1.130000000000024
2017-11-30 13:35:00,买入价,92.865
2017-12-01 10:50:00,做空价,92.95
2017-12-01 10:50:00,卖出价,92.95,买入价,92.865
2017-12-01 10:50:00,平仓,-1.0450000000000161
2017-12-01 13:10:00,1.0,平空,93.035,-1.13000000000001
2017-12-01 13:10:00,买入价,93.035
2017-12-01 13:55:00,做空价,92.89
2017-12-01 13:55:00,卖出价,92.89,买入价,93.035
2017-12-01 13:55:00,平仓,-1.275000000000006
2017-12-01 14:45:00,1.0,平空,93.015,-1.400000000000006
2017-12-01 14:45:00,买入价,93.015
2017-12-04 09:40:00,做空价,92.835
2017-12-04 09:40:00,卖出价,92.835,买入价,93.015
2017-12-04 09:40:00,平仓,-1.5800000000000127
2017-12-04 13:05:00,1.0,平空,93.0,-1.745000000000019
2017-12-04 13:05:00,买入价,93.0
2017-12-05 13:10:00,做空价,93.035
2017-12-05 13:10:00,卖出价,93.035,买入价,93.0
2017-12-05 13:10:00,平仓,-1.7100000000000222
2017-12-06 14:05:00,1.0,平空,92.99,-1.6650000000000205
2017-12-06 14:05:00,买入价,92.99
2017-12-07 09:45:00,做空价,92.895
2017-12-07 09:45:00,卖出价,92.895,买入价,92.99
2017-12-07 09:45:00,平仓,-1.7600000000000193
2017-12-07 10:45:00,1.0,平空,92.995,-1.8600000000000276
2017-12-07 10:45:00,买入价,92.995
2017-12-07 13:10:00,做空价,92.895
2017-12-07 13:10:00,卖出价,92.895,买入价,92.995
2017-12-07 13:10:00,平仓,-1.960000000000036
2017-12-11 13:55:00,1.0,平空,92.575,-1.640000000000043
2017-12-11 13:55:00,买入价,92.575
2017-12-11 14:55:00,做空价,92.535
2017-12-11 14:55:00,卖出价,92.535,买入价,92.575
2017-12-11 14:55:00,平仓,-1.680000000000049
2017-12-12 10:55:00,1.0,平空,92.495,-1.6400000000000572
2017-12-12 10:55:00,买入价,92.495
2017-12-12 14:55:00,做空价,92.435
2017-12-12 14:55:00,卖出价,92.435,买入价,92.495
2017-12-12 14:55:00,平仓,-1.7000000000000592
2017-12-13 10:35:00,1.0,平空,92.46,-1.725000000000051
2017-12-13 10:35:00,买入价,92.46
2017-12-13 13:40:00,做空价,92.41
2017-12-13 13:40:00,卖出价,92.41,买入价,92.46
2017-12-13 13:40:00,平仓,-1.775000000000048
2017-12-14 09:25:00,1.0,平空,92.56,-1.9250000000000538
2017-12-14 09:25:00,买入价,92.56
2017-12-14 13:10:00,做空价,92.605
2017-12-14 13:10:00,卖出价,92.605,买入价,92.56
2017-12-14 13:10:00,平仓,-1.880000000000052
2017-12-14 13:30:00,1.0,平空,92.65,-1.9250000000000538
2017-12-14 13:30:00,买入价,92.65
2017-12-14 14:50:00,做空价,92.61
2017-12-14 14:50:00,卖出价,92.61,买入价,92.65
2017-12-14 14:50:00,平仓,-1.96500000000006
2017-12-15 09:25:00,1.0,平空,92.735,-2.09000000000006
2017-12-15 09:25:00,买入价,92.735
2017-12-18 13:45:00,做空价,92.885
2017-12-18 13:45:00,卖出价,92.885,买入价,92.735
2017-12-18 13:45:00,平仓,-1.9400000000000541
2017-12-19 13:15:00,1.0,平空,92.89,-1.9450000000000496
2017-12-19 13:15:00,买入价,92.89
2017-12-19 14:50:00,做空价,92.815
2017-12-19 14:50:00,卖出价,92.815,买入价,92.89
2017-12-19 14:50:00,平仓,-2.0200000000000524
2017-12-20 14:15:00,1.0,平空,92.82,-2.025000000000048
2017-12-20 14:15:00,买入价,92.82
2017-12-21 10:20:00,做空价,92.755
2017-12-21 10:20:00,卖出价,92.755,买入价,92.82
2017-12-21 10:20:00,平仓,-2.090000000000046
2017-12-21 14:30:00,1.0,平空,92.845,-2.180000000000049
2017-12-21 14:30:00,买入价,92.845
2017-12-25 13:45:00,做空价,93.175
2017-12-25 13:45:00,卖出价,93.175,买入价,92.845
2017-12-25 13:45:00,平仓,-1.850000000000051
2017-12-26 13:50:00,1.0,平空,93.085,-1.7600000000000477
2017-12-26 13:50:00,买入价,93.085
2017-12-26 14:50:00,做空价,93.0
2017-12-26 14:50:00,卖出价,93.0,买入价,93.085
2017-12-26 14:50:00,平仓,-1.8450000000000415
2017-12-27 13:20:00,1.0,平空,92.965,-1.8100000000000447
2017-12-27 13:20:00,买入价,92.965
2017-12-28 14:50:00,做空价,93.125
2017-12-28 14:50:00,卖出价,93.125,买入价,92.965
2017-12-28 14:50:00,平仓,-1.650000000000048
2017-12-29 13:10:00,1.0,平空,93.085,-1.6100000000000418
2017-12-29 13:10:00,买入价,93.085
2018-01-02 09:30:00,做空价,93.095
2018-01-02 09:30:00,卖出价,93.095,买入价,93.085
2018-01-02 09:30:00,平仓,-1.6000000000000367
2018-01-04 11:10:00,1.0,平空,92.48,-0.9850000000000418
2018-01-04 11:10:00,买入价,92.48
2018-01-04 13:55:00,做空价,92.385
2018-01-04 13:55:00,卖出价,92.385,买入价,92.48
2018-01-04 13:55:00,平仓,-1.0800000000000407
2018-01-04 15:05:00,1.0,平空,92.515,-1.2100000000000362
2018-01-04 15:05:00,买入价,92.515
2018-01-05 11:15:00,做空价,92.475
2018-01-05 11:15:00,卖出价,92.475,买入价,92.515
2018-01-05 11:15:00,平仓,-1.2500000000000424
2018-01-05 13:45:00,1.0,平空,92.55,-1.3250000000000453
2018-01-05 13:45:00,买入价,92.55
2018-01-09 09:30:00,做空价,92.59
2018-01-09 09:30:00,卖出价,92.59,买入价,92.55
2018-01-09 09:30:00,平仓,-1.285000000000039
2018-01-09 10:15:00,1.0,平空,92.7,-1.3950000000000387
2018-01-09 10:15:00,买入价,92.7
2018-01-09 15:10:00,做空价,92.645
2018-01-09 15:10:00,卖出价,92.645,买入价,92.7
2018-01-09 15:10:00,平仓,-1.4500000000000455
2018-01-10 11:10:00,1.0,平空,92.6,-1.4050000000000438
2018-01-10 11:10:00,买入价,92.6
2018-01-10 13:10:00,做空价,92.54
2018-01-10 13:10:00,卖出价,92.54,买入价,92.6
2018-01-10 13:10:00,平仓,-1.4650000000000318
2018-01-11 14:55:00,1.0,平空,92.14,-1.0650000000000261
2018-01-11 14:55:00,买入价,92.14
2018-01-15 09:25:00,做空价,92.075
2018-01-15 09:25:00,卖出价,92.075,买入价,92.14
2018-01-15 09:25:00,平仓,-1.130000000000024
2018-01-15 13:55:00,1.0,平空,91.96,-1.015000000000015
2018-01-15 13:55:00,买入价,91.96
2018-01-16 13:55:00,做空价,92.055
2018-01-16 13:55:00,卖出价,92.055,买入价,91.96
2018-01-16 13:55:00,平仓,-0.9200000000000018
2018-01-17 10:40:00,1.0,平空,92.04,-0.9050000000000012
2018-01-17 10:40:00,买入价,92.04
2018-01-17 13:50:00,做空价,91.935
2018-01-17 13:50:00,卖出价,91.935,买入价,92.04
2018-01-17 13:50:00,平仓,-1.0100000000000053
2018-01-19 10:05:00,1.0,平空,91.645,-0.719999999999999
2018-01-19 10:05:00,买入价,91.645
2018-01-19 14:05:00,做空价,91.525
2018-01-19 14:05:00,卖出价,91.525,买入价,91.645
2018-01-19 14:05:00,平仓,-0.8399999999999893
2018-01-22 09:40:00,1.0,平空,91.595,-0.9099999999999825
2018-01-22 09:40:00,买入价,91.595
2018-01-23 13:45:00,做空价,91.77
2018-01-23 13:45:00,卖出价,91.77,买入价,91.595
2018-01-23 13:45:00,平仓,-0.7349999999999853
2018-01-24 09:25:00,1.0,平空,91.815,-0.779999999999987
2018-01-24 09:25:00,买入价,91.815
2018-01-24 13:15:00,做空价,91.835
2018-01-24 13:15:00,卖出价,91.835,买入价,91.815
2018-01-24 13:15:00,平仓,-0.7599999999999911
2018-01-25 13:25:00,1.0,平空,91.765,-0.689999999999998
2018-01-25 13:25:00,买入价,91.765
2018-01-26 13:55:00,做空价,91.845
2018-01-26 13:55:00,卖出价,91.845,买入价,91.765
2018-01-26 13:55:00,平仓,-0.6099999999999997
2018-01-26 14:50:00,1.0,平空,91.92,-0.6850000000000025
2018-01-26 14:50:00,买入价,91.92
2018-01-29 10:00:00,做空价,91.77
2018-01-29 10:00:00,卖出价,91.77,买入价,91.92
2018-01-29 10:00:00,平仓,-0.8350000000000082
2018-01-29 13:30:00,1.0,平空,91.925,-0.9900000000000093
2018-01-29 13:30:00,买入价,91.925
2018-01-29 15:10:00,做空价,91.86
2018-01-29 15:10:00,卖出价,91.86,买入价,91.925
2018-01-29 15:10:00,平仓,-1.0550000000000068
2018-01-30 13:20:00,1.0,平空,91.875,-1.0700000000000074
2018-01-30 13:20:00,买入价,91.875
