2016-12-29 13:40:00,做空价,97.26
2016-12-29 13:40:00,卖出价,97.26,买入价,97.175
2016-12-29 13:40:00,平仓,2.05000000000011
2016-12-29 14:30:00,1.0,平空,97.535,1.7750000000001183
2016-12-29 14:30:00,买入价,97.535
2016-12-30 13:20:00,做空价,97.665
2016-12-30 13:20:00,卖出价,97.665,买入价,97.535
2016-12-30 13:20:00,平仓,1.9050000000001281
2017-01-03 10:25:00,1.0,平空,97.45,2.120000000000131
2017-01-03 10:25:00,买入价,97.45
2017-01-03 11:05:00,做空价,97.3
2017-01-03 11:05:00,卖出价,97.3,买入价,97.45
2017-01-03 11:05:00,平仓,1.9700000000001254
2017-01-03 14:35:00,1.0,平空,97.405,1.8650000000001214
2017-01-03 14:35:00,买入价,97.405
2017-01-04 09:25:00,做空价,97.125
2017-01-04 09:25:00,卖出价,97.125,买入价,97.405
2017-01-04 09:25:00,平仓,1.5850000000001203
2017-01-04 10:25:00,1.0,平空,97.435,1.2750000000001183
2017-01-04 10:25:00,买入价,97.435
2017-01-04 14:00:00,做空价,97.245
2017-01-04 14:00:00,卖出价,97.245,买入价,97.435
2017-01-04 14:00:00,平仓,1.0850000000001203
2017-01-05 14:45:00,1.0,平空,97.275,1.0550000000001194
2017-01-05 14:45:00,买入价,97.275
2017-01-06 14:05:00,做空价,97.285
2017-01-06 14:05:00,卖出价,97.285,买入价,97.275
2017-01-06 14:05:00,平仓,1.0650000000001103
2017-01-09 10:50:00,1.0,平空,97.305,1.0450000000001
2017-01-09 10:50:00,买入价,97.305
2017-01-10 13:55:00,做空价,97.625
2017-01-10 13:55:00,卖出价,97.625,买入价,97.305
2017-01-10 13:55:00,平仓,1.3650000000000932
2017-01-12 09:25:00,1.0,平空,97.425,1.5650000000000963
2017-01-12 09:25:00,买入价,97.425
2017-01-13 09:45:00,做空价,97.375
2017-01-13 09:45:00,卖出价,97.375,买入价,97.425
2017-01-13 09:45:00,平仓,1.5150000000000992
2017-01-13 13:55:00,1.0,平空,97.49,1.4000000000001043
2017-01-13 13:55:00,买入价,97.49
2017-01-13 15:05:00,做空价,97.475
2017-01-13 15:05:00,卖出价,97.475,买入价,97.49
2017-01-13 15:05:00,平仓,1.3850000000001037
2017-01-16 09:30:00,1.0,平空,97.63,1.2300000000001026
2017-01-16 09:30:00,买入价,97.63
2017-01-16 10:50:00,做空价,97.535
2017-01-16 10:50:00,卖出价,97.535,买入价,97.63
2017-01-16 10:50:00,平仓,1.1350000000001037
2017-01-17 13:55:00,1.0,平空,96.705,1.9650000000001018
2017-01-17 13:55:00,买入价,96.705
2017-01-17 14:45:00,做空价,96.59
2017-01-17 14:45:00,卖出价,96.59,买入价,96.705
2017-01-17 14:45:00,平仓,1.850000000000107
2017-01-18 09:25:00,1.0,平空,96.77,1.6700000000001143
2017-01-18 09:25:00,买入价,96.77
2017-01-18 13:05:00,做空价,96.72
2017-01-18 13:05:00,卖出价,96.72,买入价,96.77
2017-01-18 13:05:00,平仓,1.6200000000001171
2017-01-19 10:35:00,1.0,平空,96.755,1.5850000000001205
2017-01-19 10:35:00,买入价,96.755
2017-01-23 10:35:00,做空价,97.075
2017-01-23 10:35:00,卖出价,97.075,买入价,96.755
2017-01-23 10:35:00,平仓,1.9050000000001281
2017-01-24 09:25:00,1.0,平空,97.18,1.800000000000124
2017-01-24 09:25:00,买入价,97.18
2017-01-24 13:35:00,做空价,97.16
2017-01-24 13:35:00,卖出价,97.16,买入价,97.18
2017-01-24 13:35:00,平仓,1.780000000000114
2017-01-26 09:20:00,1.0,平空,96.015,2.92500000000011
2017-01-26 09:20:00,买入价,96.015
2017-01-26 11:00:00,做空价,95.91
2017-01-26 11:00:00,卖出价,95.91,买入价,96.015
2017-01-26 11:00:00,平仓,2.820000000000106
2017-01-26 14:10:00,1.0,平空,95.975,2.7550000000001083
2017-01-26 14:10:00,买入价,95.975
2017-02-03 09:45:00,做空价,95.64
2017-02-03 09:45:00,卖出价,95.64,买入价,95.975
2017-02-03 09:45:00,平仓,2.420000000000114
2017-02-06 09:20:00,1.0,平空,95.355,2.705000000000111
2017-02-06 09:20:00,买入价,95.355
2017-02-06 14:20:00,做空价,95.36
2017-02-06 14:20:00,卖出价,95.36,买入价,95.355
2017-02-06 14:20:00,平仓,2.710000000000106
2017-02-07 10:55:00,1.0,平空,95.56,2.5100000000001033
2017-02-07 10:55:00,买入价,95.56
2017-02-07 13:35:00,做空价,95.39
2017-02-07 13:35:00,卖出价,95.39,买入价,95.56
2017-02-07 13:35:00,平仓,2.3400000000001016
2017-02-07 14:50:00,1.0,平空,95.465,2.2650000000000987
2017-02-07 14:50:00,买入价,95.465
2017-02-08 13:40:00,做空价,95.59
2017-02-08 13:40:00,卖出价,95.59,买入价,95.465
2017-02-08 13:40:00,平仓,2.3900000000000987
2017-02-09 09:20:00,1.0,平空,95.765,2.2150000000001016
2017-02-09 09:20:00,买入价,95.765
2017-02-10 09:25:00,做空价,95.775
2017-02-10 09:25:00,卖出价,95.775,买入价,95.765
2017-02-10 09:25:00,平仓,2.2250000000001067
2017-02-10 10:15:00,1.0,平空,95.975,2.025000000000118
2017-02-10 10:15:00,买入价,95.975
2017-02-10 14:40:00,做空价,95.945
2017-02-10 14:40:00,卖出价,95.945,买入价,95.975
2017-02-10 14:40:00,平仓,1.9950000000001167
