2016-11-11 10:16:00,买入价,99.945
2016-11-11 10:46:00,做空价,99.895
2016-11-11 10:46:00,卖出价,99.895,买入价,99.945
2016-11-11 10:46:00,平仓,-0.04999999999999716
2016-11-11 10:53:00,1.0,平空,99.95,-0.10500000000000398
2016-11-11 10:53:00,买入价,99.95
2016-11-11 13:40:00,做空价,99.94
2016-11-11 13:40:00,卖出价,99.94,买入价,99.95
2016-11-11 13:40:00,平仓,-0.1150000000000091
2016-11-11 14:55:00,1.0,平空,99.89,-0.06500000000001194
2016-11-11 14:55:00,买入价,99.89
2016-11-11 15:04:00,做空价,99.875
2016-11-11 15:04:00,卖出价,99.875,买入价,99.89
2016-11-11 15:04:00,平仓,-0.0800000000000125
2016-11-14 09:15:00,1.0,平空,100.015,-0.2200000000000131
2016-11-14 09:15:00,买入价,100.015
2016-11-14 09:44:00,做空价,99.915
2016-11-14 09:44:00,卖出价,99.915,买入价,100.015
2016-11-14 09:44:00,平仓,-0.3200000000000074
2016-11-14 10:01:00,1.0,平空,99.95,-0.355000000000004
2016-11-14 10:01:00,买入价,99.95
2016-11-14 10:10:00,做空价,99.905
2016-11-14 10:10:00,卖出价,99.905,买入价,99.95
2016-11-14 10:10:00,平仓,-0.40000000000000574
2016-11-14 13:45:00,1.0,平空,99.695,-0.18999999999999778
2016-11-14 13:45:00,买入价,99.695
2016-11-14 14:24:00,做空价,99.715
2016-11-14 14:24:00,卖出价,99.715,买入价,99.695
2016-11-14 14:24:00,平仓,-0.16999999999998755
2016-11-15 11:16:00,1.0,平空,99.52,0.02500000000001987
2016-11-15 11:16:00,买入价,99.52
2016-11-15 14:12:00,做空价,99.725
2016-11-15 14:12:00,卖出价,99.725,买入价,99.52
2016-11-15 14:12:00,平仓,0.2300000000000182
2016-11-15 14:44:00,1.0,平空,99.735,0.2200000000000131
2016-11-15 14:44:00,买入价,99.735
2016-11-16 09:16:00,做空价,99.745
2016-11-16 09:16:00,卖出价,99.745,买入价,99.735
2016-11-16 09:16:00,平仓,0.2300000000000182
2016-11-16 09:32:00,1.0,平空,99.845,0.13000000000002387
2016-11-16 09:32:00,买入价,99.845
2016-11-16 10:58:00,做空价,99.845
2016-11-16 10:58:00,卖出价,99.845,买入价,99.845
