open,high,low,close,change,volume,amount,position,DATE,CLOSE,OPEN,HIGH,LOW
92.515,92.57,92.5,92.54,0.0,7.0,6476700.0,2299.0,2018-01-11 09:20:00,92.54,92.515,92.57,92.5
92.54,92.545,92.54,92.545,0.0049999999999954525,3.0,2776300.0,2301.0,2018-01-11 09:25:00,92.545,92.54,92.545,92.54
92.545,92.545,92.54,92.545,0.0,9.0,8328800.0,2308.0,2018-01-11 09:30:00,92.545,92.545,92.545,92.54
92.545,92.545,92.545,92.545,0.0,0.0,0.0,2308.0,2018-01-11 09:35:00,92.545,92.545,92.545,92.545
92.545,92.545,92.53,92.53,-0.015000000000000568,8.0,7403150.0,2312.0,2018-01-11 09:40:00,92.53,92.545,92.545,92.53
92.53,92.53,92.525,92.525,-0.0049999999999954525,13.0,12028500.0,2320.0,2018-01-11 09:45:00,92.525,92.53,92.53,92.525
92.525,92.525,92.525,92.525,0.0,0.0,0.0,2320.0,2018-01-11 09:50:00,92.525,92.525,92.525,92.525
92.525,92.525,92.41,92.435,-0.09000000000000341,52.0,48078700.0,2339.0,2018-01-11 09:55:00,92.435,92.525,92.525,92.41
92.435,92.45,92.43,92.43,-0.0049999999999954525,37.0,34201350.0,2366.0,2018-01-11 10:00:00,92.43,92.435,92.45,92.43
92.43,92.44,92.415,92.42,-0.010000000000005116,9.0,8318750.0,2372.0,2018-01-11 10:05:00,92.42,92.43,92.44,92.415
92.42,92.42,92.405,92.405,-0.015000000000000568,42.0,38813300.0,2386.0,2018-01-11 10:10:00,92.405,92.42,92.42,92.405
92.4,92.41,92.335,92.335,-0.07000000000000739,77.0,71130150.0,2421.0,2018-01-11 10:15:00,92.335,92.4,92.41,92.335
92.335,92.335,92.29,92.29,-0.044999999999987494,90.0,83078050.0,2476.0,2018-01-11 10:20:00,92.29,92.335,92.335,92.29
92.29,92.305,92.21,92.23,-0.060000000000002274,96.0,88566450.0,2529.0,2018-01-11 10:25:00,92.23,92.29,92.305,92.21
92.23,92.27,92.23,92.24,0.009999999999990905,43.0,39669200.0,2561.0,2018-01-11 10:30:00,92.24,92.23,92.27,92.23
92.24,92.26,92.18,92.195,-0.045000000000001705,84.0,77453550.0,2618.0,2018-01-11 10:35:00,92.195,92.24,92.26,92.18
92.195,92.25,92.195,92.24,0.045000000000001705,24.0,22134550.0,2634.0,2018-01-11 10:40:00,92.24,92.195,92.25,92.195
92.24,92.265,92.24,92.24,0.0,52.0,47972100.0,2648.0,2018-01-11 10:45:00,92.24,92.24,92.265,92.24
