open,high,low,close,change,volume,amount,position,DATE,CLOSE,OPEN,HIGH,LOW
95.035,95.13,94.9,95.13,0.0,43.0,40887250.0,6590.0,2017-07-11 09:20:00,95.13,95.035,95.13,94.9
95.13,95.135,95.09,95.11,-0.01999999999999602,49.0,46603950.0,6598.0,2017-07-11 09:25:00,95.11,95.13,95.135,95.09
95.115,95.115,95.08,95.08,-0.030000000000001137,64.0,60860600.0,6595.0,2017-07-11 09:30:00,95.08,95.115,95.115,95.08
95.08,95.1,95.08,95.09,0.010000000000005116,15.0,14262950.0,6599.0,2017-07-11 09:35:00,95.09,95.08,95.1,95.08
95.09,95.11,95.085,95.11,0.01999999999999602,23.0,21872050.0,6603.0,2017-07-11 09:40:00,95.11,95.09,95.11,95.085
95.11,95.16,95.11,95.15,0.04000000000000625,37.0,35204750.0,6580.0,2017-07-11 09:45:00,95.15,95.11,95.16,95.11
95.15,95.155,95.135,95.15,0.0,14.0,13320500.0,6586.0,2017-07-11 09:50:00,95.15,95.15,95.155,95.135
95.15,95.155,95.135,95.135,-0.015000000000000568,17.0,16174650.0,6597.0,2017-07-11 09:55:00,95.135,95.15,95.155,95.135
95.135,95.175,95.135,95.175,0.03999999999999204,139.0,132278650.0,6701.0,2017-07-11 10:00:00,95.175,95.135,95.175,95.135
95.19,95.19,95.16,95.16,-0.015000000000000568,70.0,66628750.0,6732.0,2017-07-11 10:05:00,95.16,95.19,95.19,95.16
95.16,95.16,95.15,95.16,0.0,8.0,7612600.0,6730.0,2017-07-11 10:10:00,95.16,95.16,95.16,95.15
95.16,95.165,95.15,95.15,-0.009999999999990905,6.0,5709150.0,6731.0,2017-07-11 10:15:00,95.15,95.16,95.165,95.15
95.15,95.21,95.15,95.19,0.03999999999999204,29.0,27606050.0,6723.0,2017-07-11 10:20:00,95.19,95.15,95.21,95.15
95.2,95.21,95.175,95.175,-0.015000000000000568,8.0,7615450.0,6722.0,2017-07-11 10:25:00,95.175,95.2,95.21,95.175
95.175,95.18,95.175,95.175,0.0,4.0,3807150.0,6724.0,2017-07-11 10:30:00,95.175,95.175,95.18,95.175
95.175,95.18,95.17,95.17,-0.0049999999999954525,2.0,1903500.0,6724.0,2017-07-11 10:35:00,95.17,95.175,95.18,95.17
95.17,95.17,95.125,95.125,-0.045000000000001705,18.0,17126600.0,6730.0,2017-07-11 10:40:00,95.125,95.17,95.17,95.125
95.125,95.13,95.125,95.13,0.0049999999999954525,8.0,7610300.0,6729.0,2017-07-11 10:45:00,95.13,95.125,95.13,95.125
95.13,95.135,95.12,95.135,0.005000000000009663,3.0,2853900.0,6729.0,2017-07-11 10:50:00,95.135,95.13,95.135,95.12
95.135,95.14,95.13,95.14,0.0049999999999954525,3.0,2854100.0,6728.0,2017-07-11 10:55:00,95.14,95.135,95.14,95.13
95.14,95.15,95.14,95.15,0.010000000000005116,5.0,4757500.0,6732.0,2017-07-11 11:00:00,95.15,95.14,95.15,95.14
95.15,95.15,95.135,95.135,-0.015000000000000568,1.0,951350.0,6733.0,2017-07-11 11:05:00,95.135,95.15,95.15,95.135
95.135,95.135,95.12,95.125,-0.010000000000005116,8.0,7609850.0,6733.0,2017-07-11 11:10:00,95.125,95.135,95.135,95.12
