2018-11-13 09:25:00,买入价,96.11
2018-11-13 13:10:00,做空价,96.04
2018-11-13 13:10:00,卖出价,96.04,买入价,96.11
2018-11-13 13:10:00,平仓,-0.06999999999999318
2018-11-13 14:50:00,1.0,平空,96.0,-0.029999999999986926
2018-11-13 14:50:00,买入价,96.0
2018-11-15 09:35:00,做空价,96.375
2018-11-15 09:35:00,卖出价,96.375,买入价,96.0
2018-11-15 09:35:00,平仓,0.3450000000000131
2018-11-15 11:05:00,1.0,平空,96.445,0.2750000000000199
2018-11-15 11:05:00,买入价,96.445
2018-11-19 09:25:00,做空价,96.8
2018-11-19 09:25:00,卖出价,96.8,买入价,96.445
2018-11-19 09:25:00,平仓,0.6300000000000239
2018-11-19 10:15:00,1.0,平空,96.92,0.5100000000000193
2018-11-19 10:15:00,买入价,96.92
2018-11-19 14:40:00,做空价,96.76
2018-11-19 14:40:00,卖出价,96.76,买入价,96.92
2018-11-19 14:40:00,平仓,0.35000000000002274
2018-11-20 13:30:00,1.0,平空,96.905,0.20500000000002674
2018-11-20 13:30:00,买入价,96.905
2018-11-20 14:20:00,做空价,96.695
2018-11-20 14:20:00,卖出价,96.695,买入价,96.905
2018-11-20 14:20:00,平仓,-0.004999999999981219
2018-11-21 09:25:00,1.0,平空,96.86,-0.1699999999999875
2018-11-21 09:25:00,买入价,96.86
2018-11-21 13:10:00,做空价,96.78
2018-11-21 13:10:00,卖出价,96.78,买入价,96.86
2018-11-21 13:10:00,平仓,-0.24999999999998582
2018-11-22 09:20:00,1.0,平空,96.81,-0.2799999999999869
2018-11-22 09:20:00,买入价,96.81
2018-11-22 13:30:00,做空价,96.775
2018-11-22 13:30:00,卖出价,96.775,买入价,96.81
2018-11-22 13:30:00,平仓,-0.3149999999999835
2018-11-23 14:45:00,1.0,平空,96.675,-0.214999999999975
2018-11-23 14:45:00,买入价,96.675
2018-11-26 10:30:00,做空价,96.62
2018-11-26 10:30:00,卖出价,96.62,买入价,96.675
2018-11-26 10:30:00,平仓,-0.2699999999999676
2018-11-27 10:30:00,1.0,平空,96.51,-0.1599999999999682
2018-11-27 10:30:00,买入价,96.51
2018-11-27 11:20:00,做空价,96.415
2018-11-27 11:20:00,卖出价,96.415,买入价,96.51
