2018-02-12 09:30:00,买入价,92.015
2018-02-12 11:05:00,做空价,91.99
2018-02-12 11:05:00,卖出价,91.99,买入价,92.015
2018-02-12 11:05:00,平仓,-0.025000000000005688
2018-02-12 14:40:00,1.0,平空,92.03,-0.06500000000001194
2018-02-12 14:40:00,买入价,92.03
2018-02-13 13:05:00,做空价,92.04
2018-02-13 13:05:00,卖出价,92.04,买入价,92.03
2018-02-13 13:05:00,平仓,-0.05500000000000682
2018-02-23 09:25:00,1.0,平空,91.775,0.20999999999999372
2018-02-23 09:25:00,买入价,91.775
2018-02-28 14:55:00,做空价,92.655
2018-02-28 14:55:00,卖出价,92.655,买入价,91.775
2018-02-28 14:55:00,平仓,1.089999999999989
2018-03-01 09:30:00,1.0,平空,92.83,0.914999999999992
2018-03-01 09:30:00,买入价,92.83
2018-03-01 10:20:00,做空价,92.68
2018-03-01 10:20:00,卖出价,92.68,买入价,92.83
2018-03-01 10:20:00,平仓,0.7650000000000006
2018-03-01 11:15:00,1.0,平空,92.77,0.6750000000000114
2018-03-01 11:15:00,买入价,92.77
2018-03-01 14:50:00,做空价,92.685
2018-03-01 14:50:00,卖出价,92.685,买入价,92.77
2018-03-01 14:50:00,平仓,0.5900000000000176
2018-03-02 14:20:00,1.0,平空,92.675,0.6000000000000227
2018-03-02 14:20:00,买入价,92.675
2018-03-05 10:10:00,做空价,92.55
2018-03-05 10:10:00,卖出价,92.55,买入价,92.675
2018-03-05 10:10:00,平仓,0.47500000000002274
2018-03-05 14:40:00,1.0,平空,92.615,0.410000000000025
2018-03-05 14:40:00,买入价,92.615
2018-03-07 11:25:00,做空价,92.9
2018-03-07 11:25:00,卖出价,92.9,买入价,92.615
2018-03-07 11:25:00,平仓,0.6950000000000358
2018-03-07 13:45:00,1.0,平空,92.945,0.6500000000000483
2018-03-07 13:45:00,买入价,92.945
2018-03-08 11:15:00,做空价,92.945
2018-03-08 11:15:00,卖出价,92.945,买入价,92.945
2018-03-08 11:15:00,平仓,0.6500000000000483
2018-03-09 09:25:00,1.0,平空,92.98,0.6150000000000375
2018-03-09 09:25:00,买入价,92.98
2018-03-09 09:50:00,做空价,92.855
2018-03-09 09:50:00,卖出价,92.855,买入价,92.98
2018-03-09 09:50:00,平仓,0.49000000000003746
2018-03-09 13:10:00,1.0,平空,93.05,0.2950000000000443
2018-03-09 13:10:00,买入价,93.05
2018-03-09 14:05:00,做空价,92.915
2018-03-09 14:05:00,卖出价,92.915,买入价,93.05
2018-03-09 14:05:00,平仓,0.16000000000005338
2018-03-12 09:40:00,1.0,平空,93.05,0.025000000000062438
2018-03-12 09:40:00,买入价,93.05
2018-03-12 10:30:00,做空价,92.94
2018-03-12 10:30:00,卖出价,92.94,买入价,93.05
2018-03-12 10:30:00,平仓,-0.084999999999937
2018-03-12 13:35:00,1.0,平空,93.035,-0.17999999999993588
2018-03-12 13:35:00,买入价,93.035
2018-03-12 14:35:00,做空价,92.96
2018-03-12 14:35:00,卖出价,92.96,买入价,93.035
2018-03-12 14:35:00,平仓,-0.2549999999999387
2018-03-14 09:55:00,1.0,平空,92.785,-0.07999999999994155
2018-03-14 09:55:00,买入价,92.785
2018-03-14 10:10:00,做空价,92.63
2018-03-14 10:10:00,卖出价,92.63,买入价,92.785
2018-03-14 10:10:00,平仓,-0.2349999999999427
2018-03-14 14:10:00,1.0,平空,92.69,-0.294999999999945
2018-03-14 14:10:00,买入价,92.69
2018-03-16 13:45:00,做空价,92.81
2018-03-16 13:45:00,卖出价,92.81,买入价,92.69
