open,high,low,close,change,volume,amount,position,DATE,CLOSE,OPEN,HIGH,LOW
94.79,94.99,94.79,94.99,0.0,13.0,12346250.0,319.0,2018-10-11 09:20:00,94.99,94.79,94.99,94.79
94.99,94.995,94.99,94.995,0.005000000000009663,1.0,949950.0,319.0,2018-10-11 09:25:00,94.995,94.99,94.995,94.99
94.995,95.0,94.995,95.0,0.0049999999999954525,2.0,1900000.0,321.0,2018-10-11 09:30:00,95.0,94.995,95.0,94.995
95.0,95.03,95.0,95.03,0.030000000000001137,1.0,950300.0,321.0,2018-10-11 09:35:00,95.03,95.0,95.03,95.0
95.03,95.03,94.995,94.995,-0.03499999999999659,3.0,2850000.0,324.0,2018-10-11 09:40:00,94.995,95.03,95.03,94.995
94.995,94.995,94.995,94.995,0.0,0.0,0.0,324.0,2018-10-11 09:45:00,94.995,94.995,94.995,94.995
94.995,94.995,94.995,94.995,0.0,0.0,0.0,324.0,2018-10-11 09:50:00,94.995,94.995,94.995,94.995
94.995,94.995,94.995,94.995,0.0,0.0,0.0,324.0,2018-10-11 09:55:00,94.995,94.995,94.995,94.995
94.995,94.995,94.995,94.995,0.0,0.0,0.0,324.0,2018-10-11 10:00:00,94.995,94.995,94.995,94.995
94.995,94.995,94.995,94.995,0.0,0.0,0.0,324.0,2018-10-11 10:05:00,94.995,94.995,94.995,94.995
94.995,94.995,94.995,94.995,0.0,0.0,0.0,324.0,2018-10-11 10:10:00,94.995,94.995,94.995,94.995
94.995,94.995,94.995,94.995,0.0,0.0,0.0,324.0,2018-10-11 10:15:00,94.995,94.995,94.995,94.995
94.99,94.99,94.99,94.99,-0.005000000000009663,5.0,4749500.0,328.0,2018-10-11 10:20:00,94.99,94.99,94.99,94.99
94.99,94.99,94.99,94.99,0.0,0.0,0.0,328.0,2018-10-11 10:25:00,94.99,94.99,94.99,94.99
94.99,94.99,94.99,94.99,0.0,0.0,0.0,328.0,2018-10-11 10:30:00,94.99,94.99,94.99,94.99
94.99,94.99,94.99,94.99,0.0,0.0,0.0,328.0,2018-10-11 10:35:00,94.99,94.99,94.99,94.99
94.99,94.99,94.99,94.99,0.0,0.0,0.0,328.0,2018-10-11 10:40:00,94.99,94.99,94.99,94.99
94.99,94.99,94.96,94.96,-0.030000000000001137,4.0,3798450.0,327.0,2018-10-11 10:45:00,94.96,94.99,94.99,94.96
94.96,94.96,94.96,94.96,0.0,0.0,0.0,327.0,2018-10-11 10:50:00,94.96,94.96,94.96,94.96
94.96,95.0,94.96,94.995,0.0350000000000108,4.0,3799850.0,324.0,2018-10-11 10:55:00,94.995,94.96,95.0,94.96
94.995,95.0,94.995,95.0,0.0049999999999954525,4.0,3800000.0,321.0,2018-10-11 11:00:00,95.0,94.995,95.0,94.995
95.0,95.0,94.99,94.99,-0.010000000000005116,1.0,949900.0,322.0,2018-10-11 11:05:00,94.99,95.0,95.0,94.99
94.99,94.99,94.99,94.99,0.0,0.0,0.0,322.0,2018-10-11 11:10:00,94.99,94.99,94.99,94.99
94.99,95.035,94.99,95.035,0.045000000000001705,6.0,5701850.0,321.0,2018-10-11 11:15:00,95.035,94.99,95.035,94.99
95.035,95.035,95.03,95.03,-0.0049999999999954525,1.0,950300.0,321.0,2018-10-11 11:20:00,95.03,95.035,95.035,95.03
95.03,95.055,95.03,95.055,0.025000000000005684,1.0,950550.0,321.0,2018-10-11 11:25:00,95.055,95.03,95.055,95.03
95.055,95.055,95.055,95.055,0.0,0.0,0.0,321.0,2018-10-11 11:30:00,95.055,95.055,95.055,95.055
95.055,95.055,94.96,95.02,-0.0350000000000108,2.0,1899800.0,321.0,2018-10-11 13:05:00,95.02,95.055,95.055,94.96
95.02,95.02,95.02,95.02,0.0,0.0,0.0,321.0,2018-10-11 13:10:00,95.02,95.02,95.02,95.02
95.02,95.06,95.02,95.06,0.04000000000000625,1.0,950600.0,321.0,2018-10-11 13:15:00,95.06,95.02,95.06,95.02
95.06,95.06,95.06,95.06,0.0,0.0,0.0,321.0,2018-10-11 13:20:00,95.06,95.06,95.06,95.06
95.06,95.06,95.06,95.06,0.0,0.0,0.0,321.0,2018-10-11 13:25:00,95.06,95.06,95.06,95.06
95.06,95.06,95.05,95.05,-0.010000000000005116,1.0,950500.0,321.0,2018-10-11 13:30:00,95.05,95.06,95.06,95.05
95.05,95.05,95.05,95.05,0.0,0.0,0.0,321.0,2018-10-11 13:35:00,95.05,95.05,95.05,95.05
95.05,95.05,95.05,95.05,0.0,0.0,0.0,321.0,2018-10-11 13:40:00,95.05,95.05,95.05,95.05
95.05,95.05,95.04,95.04,-0.009999999999990905,2.0,1900800.0,320.0,2018-10-11 13:45:00,95.04,95.05,95.05,95.04
95.04,95.04,95.04,95.04,0.0,0.0,0.0,320.0,2018-10-11 13:50:00,95.04,95.04,95.04,95.04
95.04,95.04,95.04,95.04,0.0,0.0,0.0,320.0,2018-10-11 13:55:00,95.04,95.04,95.04,95.04
95.04,95.055,95.04,95.055,0.015000000000000568,4.0,3802200.0,316.0,2018-10-11 14:00:00,95.055,95.04,95.055,95.04
95.055,95.065,95.055,95.065,0.009999999999990905,1.0,950650.0,316.0,2018-10-11 14:05:00,95.065,95.055,95.065,95.055
95.065,95.075,95.065,95.075,0.010000000000005116,1.0,950750.0,316.0,2018-10-11 14:10:00,95.075,95.065,95.075,95.065
95.075,95.075,95.075,95.075,0.0,0.0,0.0,316.0,2018-10-11 14:15:00,95.075,95.075,95.075,95.075
95.075,95.075,95.075,95.075,0.0,0.0,0.0,316.0,2018-10-11 14:20:00,95.075,95.075,95.075,95.075
95.075,95.105,95.075,95.105,0.030000000000001137,2.0,1902100.0,318.0,2018-10-11 14:25:00,95.105,95.075,95.105,95.075
95.105,95.105,95.105,95.105,0.0,0.0,0.0,318.0,2018-10-11 14:30:00,95.105,95.105,95.105,95.105
95.105,95.195,95.105,95.195,0.0899999999999892,1.0,951950.0,318.0,2018-10-11 14:35:00,95.195,95.105,95.195,95.105
95.195,95.195,95.195,95.195,0.0,0.0,0.0,318.0,2018-10-11 14:40:00,95.195,95.195,95.195,95.195
95.195,95.195,95.18,95.18,-0.014999999999986358,4.0,3807200.0,315.0,2018-10-11 14:45:00,95.18,95.195,95.195,95.18
95.18,95.18,95.18,95.18,0.0,0.0,0.0,315.0,2018-10-11 14:50:00,95.18,95.18,95.18,95.18
95.18,95.18,95.09,95.09,-0.09000000000000341,3.0,2852700.0,315.0,2018-10-11 14:55:00,95.09,95.18,95.18,95.09
95.09,95.09,95.09,95.09,0.0,0.0,0.0,315.0,2018-10-11 15:00:00,95.09,95.09,95.09,95.09
95.09,95.09,95.09,95.09,0.0,0.0,0.0,315.0,2018-10-11 15:05:00,95.09,95.09,95.09,95.09
95.09,95.09,95.09,95.09,0.0,0.0,0.0,315.0,2018-10-11 15:10:00,95.09,95.09,95.09,95.09
95.09,95.09,95.09,95.09,0.0,0.0,0.0,315.0,2018-10-11 15:15:00,95.09,95.09,95.09,95.09
95.09,95.09,95.09,95.09,0.0,0.0,0.0,315.0,2018-10-12 09:20:00,95.09,95.09,95.09,95.09
95.09,95.1,95.09,95.095,0.0049999999999954525,3.0,2852900.0,316.0,2018-10-12 09:25:00,95.095,95.09,95.1,95.09
95.095,95.095,95.095,95.095,0.0,3.0,2852850.0,318.0,2018-10-12 09:30:00,95.095,95.095,95.095,95.095
95.095,95.095,95.065,95.075,-0.01999999999999602,3.0,2852300.0,319.0,2018-10-12 09:35:00,95.075,95.095,95.095,95.065
95.075,95.075,95.075,95.075,0.0,1.0,950750.0,320.0,2018-10-12 09:40:00,95.075,95.075,95.075,95.075
95.075,95.075,95.075,95.075,0.0,0.0,0.0,320.0,2018-10-12 09:45:00,95.075,95.075,95.075,95.075
95.075,95.115,95.075,95.09,0.015000000000000568,3.0,2853200.0,320.0,2018-10-12 09:50:00,95.09,95.075,95.115,95.075
95.09,95.09,95.09,95.09,0.0,0.0,0.0,320.0,2018-10-12 09:55:00,95.09,95.09,95.09,95.09
95.09,95.09,95.09,95.09,0.0,0.0,0.0,320.0,2018-10-12 10:00:00,95.09,95.09,95.09,95.09
95.09,95.09,95.09,95.09,0.0,0.0,0.0,320.0,2018-10-12 10:05:00,95.09,95.09,95.09,95.09
95.09,95.09,95.09,95.09,0.0,0.0,0.0,320.0,2018-10-12 10:10:00,95.09,95.09,95.09,95.09
95.09,95.09,95.09,95.09,0.0,0.0,0.0,320.0,2018-10-12 10:15:00,95.09,95.09,95.09,95.09
95.09,95.09,95.09,95.09,0.0,0.0,0.0,320.0,2018-10-12 10:20:00,95.09,95.09,95.09,95.09
95.09,95.09,95.09,95.09,0.0,0.0,0.0,320.0,2018-10-12 10:25:00,95.09,95.09,95.09,95.09
95.09,95.09,95.09,95.09,0.0,0.0,0.0,320.0,2018-10-12 10:30:00,95.09,95.09,95.09,95.09
95.09,95.09,95.09,95.09,0.0,0.0,0.0,320.0,2018-10-12 10:35:00,95.09,95.09,95.09,95.09
95.09,95.16,95.09,95.16,0.06999999999999318,1.0,951600.0,320.0,2018-10-12 10:40:00,95.16,95.09,95.16,95.09
95.16,95.16,95.16,95.16,0.0,0.0,0.0,320.0,2018-10-12 10:45:00,95.16,95.16,95.16,95.16
95.16,95.215,95.16,95.21,0.04999999999999716,7.0,6664650.0,319.0,2018-10-12 10:50:00,95.21,95.16,95.215,95.16
95.21,95.21,95.165,95.18,-0.029999999999986926,6.0,5711050.0,319.0,2018-10-12 10:55:00,95.18,95.21,95.21,95.165
95.18,95.18,95.155,95.165,-0.015000000000000568,4.0,3806700.0,321.0,2018-10-12 11:00:00,95.165,95.18,95.18,95.155
95.16,95.165,95.135,95.135,-0.030000000000001137,6.0,5709250.0,322.0,2018-10-12 11:05:00,95.135,95.16,95.165,95.135
95.135,95.135,95.135,95.135,0.0,0.0,0.0,322.0,2018-10-12 11:10:00,95.135,95.135,95.135,95.135
95.135,95.135,95.1,95.1,-0.0350000000000108,2.0,1902200.0,323.0,2018-10-12 11:15:00,95.1,95.135,95.135,95.1
95.1,95.105,95.095,95.095,-0.0049999999999954525,5.0,4755000.0,324.0,2018-10-12 11:20:00,95.095,95.1,95.105,95.095
95.095,95.095,95.085,95.085,-0.010000000000005116,4.0,3803600.0,326.0,2018-10-12 11:25:00,95.085,95.095,95.095,95.085
95.085,95.35,95.085,95.35,0.26500000000000057,5.0,4760050.0,326.0,2018-10-12 11:30:00,95.35,95.085,95.35,95.085
95.35,95.35,95.15,95.15,-0.19999999999998863,1.0,951500.0,325.0,2018-10-12 13:05:00,95.15,95.35,95.35,95.15
95.15,95.15,95.105,95.105,-0.045000000000001705,2.0,1902150.0,323.0,2018-10-12 13:10:00,95.105,95.15,95.15,95.105
95.105,95.105,95.095,95.1,-0.005000000000009663,13.0,12363050.0,324.0,2018-10-12 13:15:00,95.1,95.105,95.105,95.095
95.1,95.1,95.08,95.08,-0.01999999999999602,2.0,1901700.0,323.0,2018-10-12 13:20:00,95.08,95.1,95.1,95.08
95.08,95.08,95.06,95.06,-0.01999999999999602,1.0,950600.0,322.0,2018-10-12 13:25:00,95.06,95.08,95.08,95.06
95.06,95.06,95.035,95.035,-0.025000000000005684,2.0,1900750.0,322.0,2018-10-12 13:30:00,95.035,95.06,95.06,95.035
95.035,95.035,95.035,95.035,0.0,0.0,0.0,322.0,2018-10-12 13:35:00,95.035,95.035,95.035,95.035
95.035,95.035,95.035,95.035,0.0,0.0,0.0,322.0,2018-10-12 13:40:00,95.035,95.035,95.035,95.035
95.035,95.035,95.035,95.035,0.0,0.0,0.0,322.0,2018-10-12 13:45:00,95.035,95.035,95.035,95.035
95.035,95.035,95.035,95.035,0.0,0.0,0.0,322.0,2018-10-12 13:50:00,95.035,95.035,95.035,95.035
95.035,95.035,95.035,95.035,0.0,0.0,0.0,322.0,2018-10-12 13:55:00,95.035,95.035,95.035,95.035
95.035,95.035,95.035,95.035,0.0,0.0,0.0,322.0,2018-10-12 14:00:00,95.035,95.035,95.035,95.035
95.035,95.035,95.035,95.035,0.0,0.0,0.0,322.0,2018-10-12 14:05:00,95.035,95.035,95.035,95.035
95.035,95.1,95.035,95.1,0.06499999999999773,5.0,4755000.0,326.0,2018-10-12 14:10:00,95.1,95.035,95.1,95.035
95.1,95.135,95.1,95.135,0.0350000000000108,3.0,2853650.0,327.0,2018-10-12 14:15:00,95.135,95.1,95.135,95.1
95.135,95.135,95.115,95.115,-0.020000000000010232,3.0,2853450.0,328.0,2018-10-12 14:20:00,95.115,95.135,95.135,95.115
95.115,95.115,95.115,95.115,0.0,0.0,0.0,328.0,2018-10-12 14:25:00,95.115,95.115,95.115,95.115
95.115,95.115,95.115,95.115,0.0,0.0,0.0,328.0,2018-10-12 14:30:00,95.115,95.115,95.115,95.115
